Societe;Facture;Date d'echeance;Montant du;Montant total;Client;Document d'origine
Cheinmalt distribution;FAC/2020/3276;2020-08-04;11500000.01;-11500000.01;FATEALY DIEGO;
Cheinmalt distribution;FAC/2020/1584;2020-04-10;460.8;-504000.0;ESPACE HITECH SARL;
Cheinmalt distribution;FAC/2020/3296;2020-08-04;11500000.01;-11500000.01;FATEALY DIEGO;
Cheinmalt distribution;FAC/2020/3295;2020-08-04;23000000.0;-23000000.0;FATEALY DIEGO;
Cheinmalt distribution;FAC/2017/0038;2017-12-05;8178000.16;13767900.16;MANDROSO;
Cheinmalt distribution;FAC/2017/0019;2017-12-05;5357170.34;176813670.34;QUINCAILLERIE TSARAMANDROSO;
Cheinmalt distribution;FAC/2017/0041;2017-12-05;3217500.0;20414850.0;SAMBATEX;
Cheinmalt distribution;FAC/2017/0072;2017-12-05;29194534.25;34576834.25;QUINCAILLERIE TSARAMANDROSO;
Cheinmalt distribution;FAC/2018/1739;2018-08-10;0.01;330000.0;GUILMANN;
Quincaillerie de La Mer;FAC/2021/0429;2021-01-14;14850.0;14850.0;BHAIDJY Mourtouza;VQLM52198
Quincaillerie de La Mer;FAC/2021/0428;2021-01-14;6000000.0;6000000.0;BRICO MGS;VQLM52196
Cheinmalt distribution;FAC/2021/0219;2021-01-14;860544.0;860544.0;ZOUZOU TSARA MANDRY;VCHD14566
Cheinmalt distribution;FAC/2021/0203;2021-01-13;36180.0;36180.0;ID RENTAL;VCHD14548
Cheinmalt distribution;FAC/2021/0218;2021-01-14;27819999.14;27819999.14;ZOUZOU TSARA MANDRY;VCHD14563
Cheinmalt distribution;FAC/2021/0217;2021-01-13;1283402.88;1283402.88;ZOUZOU TSARA MANDRY;VCHD14564
Cheinmalt distribution;FAC/2021/0216;2021-01-13;16401560.83;16401560.83;ROUNAKALA;VCHD14565
Cheinmalt distribution;FAC/2021/0214;2021-01-13;319680.0;319680.0;MAGASIN SAJEDA HAFIZALY;VCHD14562
Cheinmalt distribution;FAC/2020/5895;2021-01-02;4376514.6;4376514.6;RIJA HOME MADAGASCAR;VCHD13875
Quincaillerie de La Mer;FAC/2021/0412;2021-01-13;28787509.8;28787509.8;KOURESS AMBILOBE;VQLM51974
Cheinmalt distribution;FAC/2018/1663;2018-07-31;6600000.0;19800000.0;TRANOMBAROTRA HOUSSENI SOARANO;VCHD1534
Cheinmalt distribution;FAC/2019/3724;2019-10-15;7696200.0;7696200.0;TRANOMBAROTRA HOUSSENI SOARANO;VCHD6558
Cheinmalt distribution;FAC/2019/1407;2019-04-25;13580000.040000001;13580000.040000001;TRANOMBAROTRA HOUSSENI SOARANO;VCHD4261
Cheinmalt distribution;FAC/2019/3152;2019-09-11;12000000.0;20496000.0;TRANOMBAROTRA HOUSSENI SOARANO;VCHD5999
Cheinmalt distribution;FAC/2019/4252;2019-11-13;4601800.01;4601800.01;TRANOMBAROTRA HOUSSENI SOARANO;VCHD7100
Cheinmalt distribution;FAC/2019/3149;2019-09-11;38332300.0;38332300.0;TRANOMBAROTRA HOUSSENI SOARANO;VCHD5994
Cheinmalt distribution;FAC/2020/3300;2020-08-05;43510000.0;-47584000.0;TRANOMBAROTRA HOUSSENI SOARANO;
Cheinmalt distribution;FAC/2019/1002;2019-03-23;192.0;13920192.0;TRANOMBAROTRA HOUSSENI SOARANO;VCHD3855
Cheinmalt distribution;FAC/2019/3280;2019-09-18;2851459.2;2851459.2;TRANOMBAROTRA HOUSSENI SOARANO;VCHD6109
Cheinmalt distribution;FAC/2019/2601;2019-07-23;0.01;1500000.01;QUINCAILLERIE HOUSSENI ;VCHD5419
Cheinmalt distribution;FAC/2019/3129;2019-09-10;13000000.0;37000000.0;TRANOMBAROTRA HOUSSENI SOARANO;VCHD5973
Cheinmalt distribution;FAC/2019/4262;2019-11-13;5280422.4;5280422.4;TRANOMBAROTRA HOUSSENI SOARANO;VCHD7140
Cheinmalt distribution;FAC/2019/3485;2019-10-02;8000640.0;8000640.0;TRANOMBAROTRA HOUSSENI SOARANO;VCHD6317
Cheinmalt distribution;FAC/2019/1246;2019-04-11;270000.0;6030000.0;TRANOMBAROTRA HOUSSENI SOARANO;VCHD4104
Cheinmalt distribution;FAC/2019/3295;2019-09-20;12689999.780000001;12689999.780000001;TRANOMBAROTRA HOUSSENI SOARANO;VCHD6057
Cheinmalt distribution;FAC/2019/2756;2019-08-06;0.8200000000000001;19211436.82;QUINCAILLERIE HOUSSENI ;VCHD5590
Cheinmalt distribution;FAC/2021/0209;2021-01-13;1166400.0;1166400.0;Quincaillerie de La Mer;VCHD14555
Cheinmalt distribution;FAC/2021/0207;2021-01-13;44395.01;44395.01;CHEINMALT MAISON;VCHD14554
Cheinmalt distribution;FAC/2021/0172;2021-01-12;8624340.0;8624340.0;SERGE PAOUAN;VCHD14515
Cheinmalt distribution;FAC/2020/3124;2020-07-24;652800.0;652800.0;NORMAD;VCHD10998
Cheinmalt distribution;FAC/2020/0603;2020-02-05;510000.0;27249900.0;NORMAD;VCHD8466
Cheinmalt distribution;FAC/2020/1690;2020-04-22;40870.3;974106.0;AMIRALY FD;VCHD9544
Cheinmalt distribution;FAC/2020/1693;2020-04-22;359129.7;359129.7;AMIRALY FD;VCHD9546
Cheinmalt distribution;FAC/2021/0206;2021-01-13;544320.0;544320.0;TAHERY;VCHD14547
Cheinmalt distribution;FAC/2021/0204;2021-01-13;795960.0;795960.0;TROPICAL WOOD;VCHD14549
Cheinmalt distribution;FAC/2019/0426;2019-02-06;37000.0;71037000.0;TRANOMBAROTRA YOUNOUS TULEAR;VCHD3046
Cheinmalt distribution;FAC/2020/3664;2020-08-24;3577.5;3577.5;TRANOMBAROTRA YOUNOUS ;VCHD11564
Cheinmalt distribution;FAC/2020/1134;2020-03-04;2.4;2.4;TRANOMBAROTRA YOUNOUS TULEAR;VCHD9001
Cheinmalt distribution;FAC/2018/1323;2018-06-13;75.92;950075.92;TRANOMBAROTRA YOUNOUS TULEAR;VCHD1166
Cheinmalt distribution;FAC/2018/2249;2018-10-03;0.32;504040.32;TRANOMBAROTRA YOUNOUS TULEAR;VCHD2010
Cheinmalt distribution;FAC/2020/6235;2021-01-14;154800.0;154800.0;TRANOMBAROTRA YOUNOUS ;VCHD14194
Cheinmalt distribution;FAC/2019/1155;2019-04-04;0.8;28000000.8;TRANOMBAROTRA YOUNOUS TULEAR;VCHD4001
Cheinmalt distribution;FAC/2020/3572;2020-08-19;124902.0;124902.0;FIBASOM TAMATAVE;VCHD11466
Cheinmalt distribution;FAC/2020/2455;2020-06-11;154305.0;154305.0;FIBASOM TAMATAVE;VCHD10318
Cheinmalt distribution;FAC/2020/2260;2020-05-30;461700.0;461700.0;FIBASOM TAMATAVE;VCHD10116
Cheinmalt distribution;FAC/2020/3154;2020-07-27;305370.0;305370.0;FIBASOM TAMATAVE;VCHD11032
Cheinmalt distribution;FAC/2021/0202;2021-01-13;547200.0;547200.0;ID RENTAL;VCHD14546
Quincaillerie de La Mer;FAC/2021/0415;2021-01-13;13167000.0;13167000.0;HATIMY SHOP;VQLM52182
Cheinmalt distribution;FAC/2020/2333;2020-06-05;818100.0;818100.0;FIBASOM TAMATAVE;VCHD10197
Cheinmalt distribution;FAC/2021/0200;2021-01-13;232646.4;232646.4;SOCIETE  TSARAHAZO SARL;VCHD14540
Quincaillerie de La Mer;FAC/2021/0411;2021-01-13;13606504.63;13606504.63;KOURESS AMBILOBE;VQLM51976
Cheinmalt distribution;FAC/2021/0198;2021-01-13;1144152.0;1144152.0;TROPICAL WOOD;VCHD14541
Quincaillerie de La Mer;FAC/2021/0407;2021-01-13;51899.98;51899.98;LEONG BTP ;VQLM52177
Quincaillerie de La Mer;FAC/2021/0403;2021-01-13;4600003.2;4600003.2;KOURESS AMBILOBE;VQLM51973
Quincaillerie de La Mer;FAC/2021/0402;2021-01-13;11232002.4;11232002.4;KOURESS AMBILOBE;VQLM51975
Cheinmalt distribution;FAC/2020/0169;2020-01-14;100296.0;100296.0;SEMBA ;VCHD7977
Cheinmalt distribution;FAC/2021/0192;2021-01-13;1899676.8;1899676.8;ZOUZOU TSARA MANDRY;VCHD14530
Cheinmalt distribution;FAC/2019/2955;2019-08-24;4499640.04;4499640.04;CHANTIER TANA 10M2;VCHD5808
Cheinmalt distribution;FAC/2021/0190;2021-01-13;351483.84;351483.84;NIVO RAKOTO;VCHD14535
Cheinmalt distribution;FAC/2021/0189;2021-01-13;17135960.83;17135960.83;ROUNAKALA;VCHD14537
Quincaillerie de La Mer;FAC/2021/0391;2021-01-13;600000.0;600000.0;DONNE ET FILS;VQLM52160
Cheinmalt distribution;FAC/2021/0188;2021-01-13;949999.92;949999.92;CHANTIER TANA 10M2;VCHD14534
Quincaillerie de La Mer;FAC/2021/0388;2021-01-13;22500.0;22500.0;BHAIDJY Mourtouza;VQLM52157
Cheinmalt distribution;FAC/2021/0186;2021-01-12;1627171.2;1627171.2;SOCIETE  TSARAHAZO SARL;VCHD14522
Cheinmalt distribution;FAC/2021/0185;2021-01-12;926484.48;926484.48;MANDROSO;VCHD14524
Quincaillerie de La Mer;FAC/2021/0372;2021-01-12;54419.98;54419.98;BHAIDJY Mourtouza;VQLM52130
Cheinmalt distribution;FAC/2021/0184;2021-01-12;560926.08;560926.08;QUINCAILLERIE ALMAZ;VCHD14531
Cheinmalt distribution;FAC/2020/6333;2021-01-18;18360.0;18360.0;ALFA MENUISERIE;VCHD14286
Cheinmalt distribution;FAC/2020/6324;2021-01-17;800928.0;800928.0;QUINCAILLERIE ALMAZ;VCHD14282
Cheinmalt distribution;FAC/2020/6314;2021-01-17;1133352.0;1133352.0;FIBASOM;VCHD14264
Cheinmalt distribution;FAC/2020/6317;2021-01-17;56160.0;56160.0;ENAC;VCHD14237
Cheinmalt distribution;FAC/2020/6323;2021-01-17;225244.80000000002;225244.80000000002;QUINCAILLERIE ALMAZ;VCHD14279
Cheinmalt distribution;FAC/2020/6320;2021-01-17;447750.0;447750.0;TROPICAL WOOD;VCHD14271
Cheinmalt distribution;FAC/2020/6321;2021-01-17;990861.12;990861.12;QUINCAILLERIE ALMAZ;VCHD14273
Cheinmalt distribution;FAC/2020/6327;2021-01-17;753300.0;753300.0;Quincaillerie de La Mer;VCHD14280
Cheinmalt distribution;FAC/2020/6331;2021-01-18;92700.0;92700.0;TROPICAL WOOD;VCHD14284
Cheinmalt distribution;FAC/2020/2225;2020-05-29;526662.0;526662.0;TRANOMBAROTRA SOA VY;VCHD10086
Cheinmalt distribution;FAC/2019/4931;2020-01-28;22604783.54;-22604783.54;TRANOMBAROTRA SOA VY;
Cheinmalt distribution;FAC/2019/3832;2019-10-21;11460841.91;11460841.91;TRANOMBAROTRA SOA VY;VCHD6671
Cheinmalt distribution;FAC/2018/1601;2018-07-24;12194799.83;12194799.83;TRANOMBAROTRA SOA VY;VCHD1476
Cheinmalt distribution;FAC/2018/2796;2018-11-12;3218805.0;3218805.0;TRANOMBAROTRA SOA VY;VCHD2453
Cheinmalt distribution;FAC/2020/2698;2020-06-27;315900.0;315900.0;TRANOMBAROTRA SOA VY;VCHD10558
Cheinmalt distribution;FAC/2020/3874;2020-09-04;204120.0;204120.0;TRANOMBAROTRA SOA VY;VCHD11783
Cheinmalt distribution;FAC/2018/1805;2018-08-18;5406680.26;5406680.26;TRANOMBAROTRA SOA VY;VCHD1671
Cheinmalt distribution;FAC/2019/4927;2020-01-17;5205405.16;-5205405.16;TRANOMBAROTRA SOA VY;
Cheinmalt distribution;FAC/2019/4926;2020-01-16;5330422.42;-5330422.42;TRANOMBAROTRA SOA VY;
Cheinmalt distribution;FAC/2019/4924;2019-12-21;5948843.64;-5948843.64;TRANOMBAROTRA SOA VY;
Cheinmalt distribution;FAC/2019/3684;2019-10-14;762811.03;762811.03;TRANOMBAROTRA SOA VY;VCHD6518
Cheinmalt distribution;FAC/2019/3660;2019-10-11;81006.48;81006.48;TRANOMBAROTRA SOA VY;VCHD6466
Cheinmalt distribution;FAC/2019/3585;2019-10-08;14940095.25;14940095.25;TRANOMBAROTRA SOA VY;VCHD6410
Cheinmalt distribution;FAC/2019/3069;2019-09-04;2790828.7600000002;-2790828.7600000002;TRANOMBAROTRA SOA VY;
Cheinmalt distribution;FAC/2019/3071;2019-09-04;2781273.74;-2781273.74;TRANOMBAROTRA SOA VY;
Cheinmalt distribution;FAC/2019/3070;2019-09-04;3067332.12;-3067332.12;TRANOMBAROTRA SOA VY;
Cheinmalt distribution;FAC/2019/3068;2019-09-04;4078011.71;-4078011.71;TRANOMBAROTRA SOA VY;
Cheinmalt distribution;FAC/2019/2308;2019-07-02;1353858.3;8984218.68;TRANOMBAROTRA SOA VY;VCHD5138
Cheinmalt distribution;FAC/2019/0915;2019-03-18;1157022.82;1157022.82;TRANOMBAROTRA SOA VY;VCHD3766
Cheinmalt distribution;FAC/2019/0772;2019-03-06;12702896.17;12702896.17;TRANOMBAROTRA SOA VY;VCHD3641
Cheinmalt distribution;FAC/2019/3850;2019-10-22;477038.16000000003;477038.16000000003;TRANOMBAROTRA SOA VY;VCHD6693
Cheinmalt distribution;FAC/2020/2224;2020-05-29;2325850.2;2325850.2;TRANOMBAROTRA SOA VY;VCHD10080
Cheinmalt distribution;FAC/2019/3727;2019-10-16;618049.4400000001;618049.4400000001;TRANOMBAROTRA SOA VY;VCHD6522
Cheinmalt distribution;FAC/2019/0727;2019-03-02;406382.51;406382.51;TRANOMBAROTRA SOA VY;VCHD3607
Cheinmalt distribution;FAC/2020/1434;2020-03-20;6878197.98;-6878197.98;TRANOMBAROTRA SOA VY;
Cheinmalt distribution;FAC/2020/2713;2020-06-29;2423925.0;2423925.0;TRANOMBAROTRA SOA VY;VCHD10572
Cheinmalt distribution;FAC/2020/2585;2020-06-19;578340.0;578340.0;TRANOMBAROTRA SOA VY;VCHD10436
Cheinmalt distribution;FAC/2020/2601;2020-06-19;247860.0;247860.0;TRANOMBAROTRA SOA VY;VCHD10465
Cheinmalt distribution;FAC/2020/2602;2020-06-19;3355992.0;3355992.0;TRANOMBAROTRA SOA VY;VCHD10464
Cheinmalt distribution;FAC/2020/2719;2020-06-29;586440.0;586440.0;TRANOMBAROTRA SOA VY;VCHD10575
Cheinmalt distribution;FAC/2020/2722;2020-06-29;631800.0;631800.0;TRANOMBAROTRA SOA VY;VCHD10585
Cheinmalt distribution;FAC/2020/2789;2020-07-02;4728213.0;4728213.0;TRANOMBAROTRA SOA VY;VCHD10648
Cheinmalt distribution;FAC/2020/2705;2020-06-27;14030658.0;14030658.0;TRANOMBAROTRA SOA VY;VCHD10561
Cheinmalt distribution;FAC/2020/2796;2020-07-03;400140.0;400140.0;TRANOMBAROTRA SOA VY;VCHD10664
Cheinmalt distribution;FAC/2019/3920;2019-10-25;878170.25;878170.25;TRANOMBAROTRA SOA VY;VCHD6765
Cheinmalt distribution;FAC/2020/2247;2020-05-30;3151029.6;3151029.6;TRANOMBAROTRA SOA VY;VCHD10107
Cheinmalt distribution;FAC/2020/2844;2020-07-07;18630.0;18630.0;TRANOMBAROTRA SOA VY;VCHD10720
Cheinmalt distribution;FAC/2020/3699;2020-08-26;800280.0;800280.0;TRANOMBAROTRA SOA VY;VCHD11598
Cheinmalt distribution;FAC/2019/0723;2019-03-01;934574.76;934574.76;TRANOMBAROTRA SOA VY;VCHD3603
Cheinmalt distribution;FAC/2019/4473;2019-11-26;4912367.96;4912367.96;TRANOMBAROTRA SOA VY;VCHD7373
Cheinmalt distribution;FAC/2019/0707;2019-02-28;5065987.75;5065987.75;TRANOMBAROTRA SOA VY;VCHD3578
Cheinmalt distribution;FAC/2020/3077;2020-07-22;1615464.0;1615464.0;TRANOMBAROTRA SOA VY;VCHD10959
Cheinmalt distribution;FAC/2020/3130;2020-07-25;1555200.0;1555200.0;TRANOMBAROTRA SOA VY;VCHD11008
Cheinmalt distribution;FAC/2020/1442;2020-03-21;720057.6;720057.6;TRANOMBAROTRA SOA VY;VCHD9317
Cheinmalt distribution;FAC/2020/3718;2020-08-27;437724.0;437724.0;TRANOMBAROTRA SOA VY;VCHD11615
Cheinmalt distribution;FAC/2020/2295;2020-06-03;4686255.0;4686255.0;TRANOMBAROTRA SOA VY;VCHD10153
Cheinmalt distribution;FAC/2020/2296;2020-06-03;279450.0;279450.0;TRANOMBAROTRA SOA VY;VCHD10155
Cheinmalt distribution;FAC/2020/3252;2020-08-01;123120.0;129600.0;TRANOMBAROTRA SOA VY;VCHD11131
Cheinmalt distribution;FAC/2019/3908;2019-10-24;140261.24;140261.24;TRANOMBAROTRA SOA VY;VCHD6756
Cheinmalt distribution;FAC/2019/3927;2019-10-25;202516.2;202516.2;TRANOMBAROTRA SOA VY;VCHD6771
Cheinmalt distribution;FAC/2019/3929;2019-10-25;5205405.16;-5205405.16;TRANOMBAROTRA SOA VY;
Cheinmalt distribution;FAC/2019/4017;2019-10-30;244819.58000000002;244819.58000000002;TRANOMBAROTRA SOA VY;VCHD6873
Cheinmalt distribution;FAC/2018/1426;2018-06-29;3846555.0;3846555.0;TRANOMBAROTRA SOA VY;VCHD1275
Cheinmalt distribution;FAC/2018/1134;2018-05-26;2326293.0;2326293.0;TRANOMBAROTRA SOA VY;VCHD938
Cheinmalt distribution;FAC/2018/2879;2018-10-13;193956.69;4920176.26;TRANOMBAROTRA SOA VY;VCHD2016
Cheinmalt distribution;FAC/2019/3932;2019-10-25;777812.24;777812.24;TRANOMBAROTRA SOA VY;VCHD6767
Cheinmalt distribution;FAC/2018/1136;2018-05-26;1833.07;463387.5;TRANOMBAROTRA SOA VY;VCHD939
Cheinmalt distribution;FAC/2018/1714;2018-08-08;0.5;1054822.5;TRANOMBAROTRA SOA VY;VCHD1581
Cheinmalt distribution;FAC/2020/2497;2020-06-13;7736617.8;7736617.8;TRANOMBAROTRA SOA VY;VCHD10356
Cheinmalt distribution;FAC/2020/2846;2020-07-07;121280.0;121280.0;TRANOMBAROTRA SOA VY;VCHD10719
Cheinmalt distribution;FAC/2020/4000;2020-09-11;541890.0;541890.0;TRANOMBAROTRA SOA VY;VCHD11932
Cheinmalt distribution;FAC/2020/3330;2020-08-06;349920.0;349920.0;TRANOMBAROTRA SOA VY;VCHD11196
Cheinmalt distribution;FAC/2019/1218;2019-04-10;450186.01;1804044.31;TRANOMBAROTRA SOA VY;VCHD4082
Cheinmalt distribution;FAC/2018/2261;2018-10-05;263250.0;263250.0;TRANOMBAROTRA SOA VY;VCHD2100
Cheinmalt distribution;FAC/2018/0694;2018-04-07;209156534.94;209156534.94;TRANOMBAROTRA SOA VY;
Cheinmalt distribution;FAC/2018/0711;2018-05-09;11433420.0;11433420.0;TRANOMBAROTRA SOA VY;VCHD019
Cheinmalt distribution;FAC/2018/0740;2018-04-10;7967407.5;7967407.5;TRANOMBAROTRA SOA VY;VCHD673
Cheinmalt distribution;FAC/2019/3876;2019-10-23;9666698.39;9666698.39;TRANOMBAROTRA SOA VY;VCHD6730
Cheinmalt distribution;FAC/2020/3578;2020-08-19;588060.0;588060.0;TRANOMBAROTRA SOA VY;VCHD11471
Cheinmalt distribution;FAC/2018/2798;2018-11-22;248940.0;248940.0;TRANOMBAROTRA SOA VY;VCHD2613
Cheinmalt distribution;FAC/2021/0183;2021-01-12;1215720.0;1215720.0;FATIMABAY AKBARALY;VCHD14476
Cheinmalt distribution;FAC/2019/3846;2019-10-22;1506945.56;1506945.56;TRANOMBAROTRA SOA VY;VCHD6690
Cheinmalt distribution;FAC/2021/0182;2021-01-12;4800384.0;4800384.0;JAMALY CONSTRUCTION;VCHD14525
Cheinmalt distribution;FAC/2021/0180;2021-01-12;1800.0;1800.0;CHEINMALT MAISON;VCHD14528
Cheinmalt distribution;FAC/2021/0179;2021-01-12;1643941.44;1643941.44;SOCIETE  TSARAHAZO SARL;VCHD14509
Cheinmalt distribution;FAC/2021/0178;2021-01-12;8375670.0;8375670.0;JAMALY CONSTRUCTION;VCHD14526
Cheinmalt distribution;FAC/2021/0177;2021-01-12;8750700.0;8750700.0;JAMALY CONSTRUCTION;VCHD14527
Cheinmalt distribution;FAC/2021/0175;2021-01-12;64620.0;64620.0;TECHMARINE;VCHD14519
Cheinmalt distribution;FAC/2019/0167;2019-01-17;19278.0;19278.0;BHAIDJY Mourtouza;VCHD3095
Cheinmalt distribution;FAC/2021/0173;2021-01-12;71460.0;71460.0;Société Travaux Batiment ( STB );VCHD14518
Cheinmalt distribution;FAC/2021/0133;2021-02-10;7981459.2;7981459.2;QUINCAILLERIE SOA;VCHD14393
Cheinmalt distribution;FAC/2020/3020;2020-07-18;267840.0;267840.0;SERGE PAOUAN;VCHD10893
Cheinmalt distribution;FAC/2019/4847;2019-12-18;5069205.5;5069205.5;SERGE PAOUAN;VCHD7735
Cheinmalt distribution;FAC/2018/1882;2018-08-28;6300000.0;6300000.0;SERGE PAOUAN;VCHD1755
Cheinmalt distribution;FAC/2020/0506;2020-01-31;20635531.27;20635531.27;SERGE PAOUAN;VCHD8341
Cheinmalt distribution;FAC/2020/3942;2020-09-08;900159.86;900159.86;SERGE PAOUAN;VCHD11867
Cheinmalt distribution;FAC/2018/1764;2018-08-16;14871940.3;14871940.3;SERGE PAOUAN;VCHD1632
Cheinmalt distribution;FAC/2020/3152;2020-07-27;118000000.0;198000000.0;SERGE PAOUAN;VCHD11031
Cheinmalt distribution;FAC/2019/4234;2019-11-12;3321265.68;3321265.68;SERGE PAOUAN;VCHD7114
Cheinmalt distribution;FAC/2017/0095;2017-12-05;52780000.0;90380000.0;SERGE PAOUAN;
Cheinmalt distribution;FAC/2020/6132;2021-01-11;1250100.0;1250100.0;SERGE PAOUAN;VCHD14112
Cheinmalt distribution;FAC/2020/2131;2020-05-22;6400892.03;6400892.03;SERGE PAOUAN;VCHD9984
Cheinmalt distribution;FAC/2018/2716;2018-11-17;8160000.0;8160000.0;SERGE PAOUAN;VCHD2526
Cheinmalt distribution;FAC/2020/1990;2020-05-12;2010000.0;2010000.0;SERGE PAOUAN;VCHD9689
Cheinmalt distribution;FAC/2019/2452;2019-07-11;52965000.0;55440000.0;SERGE PAOUAN;VCHD5249
Cheinmalt distribution;FAC/2020/2748;2020-06-30;9133955.03;9133955.03;SERGE PAOUAN;VCHD10566
Cheinmalt distribution;FAC/2018/2638;2018-11-10;19523999.900000002;19523999.900000002;SERGE PAOUAN;VCHD2436
Cheinmalt distribution;FAC/2021/0171;2021-01-12;186462.0;186462.0;TRANOMBAROTRA SOA VY;VCHD14516
Cheinmalt distribution;FAC/2021/0055;2021-02-05;10786051.8;10925533.8;TRANOMBAROTRA SOA VY;VCHD14381
Cheinmalt distribution;FAC/2021/0168;2021-01-12;902499.92;902499.92;SALAMA*;VCHD14500
Cheinmalt distribution;FAC/2017/0010;2017-12-05;488062000.5;680662000.5;MYE;
Quincaillerie de La Mer;FAC/2021/0351;2021-01-12;132128.4;132128.4;OSO FARMING LES GAMBAS DE L'ANKARANA;VQLM52117
Cheinmalt distribution;FAC/2021/0162;2021-01-12;13500000.0;13500000.0;ZOUZOU TSARA MANDRY;VCHD14508
Cheinmalt distribution;FAC/2020/6308;2021-01-17;412020.0;412020.0;CNEF BTP;VCHD14260
Cheinmalt distribution;FAC/2020/6310;2021-01-17;12690.0;12690.0;CNEF BTP;VCHD14262
Cheinmalt distribution;FAC/2020/6011;2021-01-08;7946856.0;7946856.0;CNEF BTP;VCHD13922
Cheinmalt distribution;FAC/2020/6306;2021-01-17;242190.0;242190.0;CNEF BTP;VCHD14258
Cheinmalt distribution;FAC/2020/6014;2021-01-08;4939200.0;4939200.0;CNEF BTP;VCHD13863
Cheinmalt distribution;FAC/2020/6307;2021-01-17;242190.0;242190.0;CNEF BTP;VCHD14259
Cheinmalt distribution;FAC/2020/6015;2021-01-08;4939200.0;4939200.0;CNEF BTP;VCHD13897
Cheinmalt distribution;FAC/2020/6012;2021-01-08;7467480.0;7467480.0;CNEF BTP;VCHD13924
Cheinmalt distribution;FAC/2020/6021;2021-01-08;4989150.0;4989150.0;CNEF BTP;VCHD14011
Cheinmalt distribution;FAC/2020/6025;2021-01-08;7277580.0;7277580.0;CNEF BTP;VCHD13928
Cheinmalt distribution;FAC/2020/6023;2021-01-08;4989150.0;4989150.0;CNEF BTP;VCHD14009
Cheinmalt distribution;FAC/2020/6010;2021-01-08;4941450.0;4941450.0;CNEF BTP;VCHD13923
Cheinmalt distribution;FAC/2020/6022;2021-01-08;4989150.0;4989150.0;CNEF BTP;VCHD14012
Cheinmalt distribution;FAC/2020/6309;2021-01-17;412020.0;412020.0;CNEF BTP;VCHD14261
Cheinmalt distribution;FAC/2020/6016;2021-01-08;4939200.0;4939200.0;CNEF BTP;VCHD13900
Cheinmalt distribution;FAC/2020/6027;2021-01-08;1033650.0;1033650.0;CNEF BTP;VCHD13931
Cheinmalt distribution;FAC/2020/6362;2021-01-21;2845454.4;2845454.4;QUINCAILLERIE ALMAZ;VCHD14318
Cheinmalt distribution;FAC/2020/6361;2021-01-21;427680.0;427680.0;QUINCAILLERIE ALMAZ;VCHD14317
Cheinmalt distribution;FAC/2020/6358;2021-01-20;209952.0;209952.0;ESPACE HITECH SARL;VCHD14299
Cheinmalt distribution;FAC/2020/6347;2021-01-20;3110892.48;3110892.48;QUINCAILLERIE ALMAZ;VCHD14298
Cheinmalt distribution;FAC/2020/6346;2021-01-20;2661120.0;2661120.0;QUINCAILLERIE ALMAZ;VCHD14294
Cheinmalt distribution;FAC/2021/0020;2021-02-04;4986360.0;4986360.0;Quincaillerie de La Mer;VCHD14358
Cheinmalt distribution;FAC/2021/0024;2021-02-04;1493251.2;1493251.2;SOCIETE  TSARAHAZO SARL;VCHD14365
Cheinmalt distribution;FAC/2021/0009;2021-02-03;1140091.2;1140091.2;Quincaillerie de La Mer;VCHD14334
Cheinmalt distribution;FAC/2020/6374;2021-01-21;4897710.0;4897710.0;CNEF BTP;VCHD14177
Cheinmalt distribution;FAC/2020/6377;2021-01-21;2366820.0;2366820.0;Quincaillerie de La Mer;VCHD14275
Cheinmalt distribution;FAC/2020/6364;2021-01-21;850068.0;850068.0;IMEX ( SERGE PAWAN);VCHD14316
Cheinmalt distribution;FAC/2020/6363;2021-01-21;332100.0;332100.0;TECHMARINE;VCHD14319
Cheinmalt distribution;FAC/2020/6340;2021-01-18;567000.0;567000.0;QUINCAILLERIE ALMAZ;VCHD14291
Cheinmalt distribution;FAC/2020/6337;2021-01-18;3692390.4;3692390.4;BRICO GOLD;VCHD14274
Cheinmalt distribution;FAC/2021/0004;2021-02-03;364320.0;364320.0;PROFILS PARTITIONS MADAGASCAR;VCHD14340
Cheinmalt distribution;FAC/2020/6342;2021-01-18;2900160.0;2900160.0;JAMALY CONSTRUCTION;VCHD14293
Cheinmalt distribution;FAC/2021/0016;2021-02-03;90201.6;90201.6;QUINCAILLERIE ALMAZ;VCHD14360
Cheinmalt distribution;FAC/2021/0014;2021-02-03;2613574.08;2613574.08;QUINCAILLERIE ALMAZ;VCHD14350
Cheinmalt distribution;FAC/2021/0001;2021-02-03;478800.0;478800.0;MECAMOTORS;VCHD14297
Cheinmalt distribution;FAC/2020/6371;2021-01-21;530107.2;530107.2;QUINCAILLERIE ALMAZ;VCHD14325
Cheinmalt distribution;FAC/2020/6335;2021-01-18;3835001.7;3835001.7;TRANOMBAROTRA SOA VY;VCHD14288
Cheinmalt distribution;FAC/2020/6338;2021-01-18;599400.0;599400.0;TRANOMBAROTRA SOA VY;VCHD14289
Cheinmalt distribution;FAC/2021/0160;2021-01-12;180025.06;180025.06;TSIRY SOUDEUR;VCHD14402
Cheinmalt distribution;FAC/2020/1502;2020-03-31;8307000.0;8307000.0;Quincaillerie de La Mer;VCHD9370
Cheinmalt distribution;FAC/2020/3609;2020-08-20;1052558.84;1052558.84;TRANOMBAROTRA SOA VY;VCHD11507
